3,-1,679,524,19,58,1,1,0.7
3,-1,956,546,82,64,0,3,1
3,-1,1082,540,113,115,0,3,1
3,-1,1073,490,15,28,1,1,1
3,-1,625,525,16,70,1,1,0.74316
3,-1,1185,485,15,35,1,1,0.80556
3,-1,982,491,29,24,0,3,1
3,-1,792,507,16,46,1,1,0.97121
3,-1,827,511,16,42,1,1,1
3,-1,774,509,15,44,1,1,0.48889
3,-1,1456,487,16,39,1,1,0.325
3,-1,1108,533,96,80,0,3,0.17118
3,-1,1129,514,135,55,0,3,0.63078
3,-1,1022,486,27,15,0,3,1
3,-1,912,480,41,41,0,3,1
3,-1,1880,547,40,115,0,8,1
3,-1,774,531,18,30,0,10,1
3,-1,669,513,15,87,0,10,0.53977
3,-1,807,495,10,57,0,10,0.8558
4,-1,1386,488,38,29,0,11,1
4,-1,1383,513,33,99,1,1,0.61912
4,-1,1403,466,11,153,0,10,0.80519
4,-1,1490,513,36,64,1,1,1
4,-1,1541,560,55,118,1,1,1
4,-1,1633,553,58,125,1,1,1
4,-1,1456,501,31,79,1,1,1
4,-1,94,724,49,97,1,1,1
4,-1,173,581,46,154,1,1,1
4,-1,257,592,46,148,1,1,0.80851
4,-1,246,499,19,297,0,10,1
4,-1,501,546,34,93,1,1,1
4,-1,541,545,31,95,1,1,1
4,-1,651,526,25,73,1,1,1
4,-1,636,530,21,64,1,1,0.68182
4,-1,679,521,22,56,1,1,0.56522
4,-1,957,548,83,65,0,3,1
4,-1,1085,537,113,119,0,3,1
4,-1,1074,489,15,28,1,1,1
4,-1,625,522,16,70,1,1,0.68683
4,-1,1189,483,12,34,1,1,0.94286
4,-1,984,493,29,24,0,3,1
4,-1,792,504,17,45,1,1,0.78744
4,-1,829,510,16,42,1,1,1
4,-1,775,506,15,44,1,1,0.57222
4,-1,1459,485,17,40,1,1,0.39024
4,-1,1110,536,96,81,0,3,0.093664
4,-1,1113,516,137,54,0,3,0.56653
4,-1,1026,483,25,15,0,3,1
4,-1,914,476,40,42,0,3,1
4,-1,1890,548,39,120,0,8,0.775
4,-1,777,529,18,30,0,10,1
4,-1,673,510,15,87,0,10,0.79545
4,-1,808,499,10,56,0,10,1
5,-1,1389,490,38,29,0,11,1
5,-1,1387,519,33,100,1,1,0.64123
5,-1,1406,471,11,154,0,10,0.80645
5,-1,1496,519,35,70,1,1,1
5,-1,1547,567,55,120,1,1,1
5,-1,1640,563,61,130,1,1,1
5,-1,1461,509,30,80,1,1,1
5,-1,82,717,38,104,1,1,1
5,-1,165,581,46,154,1,1,1
5,-1,247,586,46,148,1,1,0.76596
5,-1,238,498,19,297,0,10,1
5,-1,498,543,34,93,1,1,1
5,-1,540,542,31,95,1,1,1
5,-1,651,523,25,72,1,1,1
5,-1,636,527,21,64,1,1,0.68182
5,-1,679,520,22,56,1,1,0.6087
5,-1,958,551,84,65,0,3,1
5,-1,1084,537,114,123,0,3,1
5,-1,1077,494,10,24,1,1,1
5,-1,625,517,16,70,1,1,0.69677
5,-1,1190,488,14,33,1,1,0.85294
5,-1,986,495,29,24,0,3,1
5,-1,795,503,16,46,1,1,0.82353
5,-1,830,509,16,42,1,1,1
5,-1,776,503,16,45,1,1,0.54348
5,-1,1459,493,19,41,1,1,0.44286
5,-1,1112,539,97,82,0,3,0.11224
5,-1,1088,517,148,54,0,3,0.48164
5,-1,1028,484,26,16,0,3,1
5,-1,916,476,40,43,0,3,1
5,-1,776,528,18,30,0,10,1
5,-1,672,506,15,87,0,10,0.74787
5,-1,809,502,10,56,0,10,1
6,-1,1393,491,38,30,0,11,1
6,-1,1391,526,34,100,1,1,0.65714
6,-1,1409,476,11,155,0,10,0.80128
6,-1,1500,528,34,77,1,1,1
6,-1,1555,576,55,124,1,1,1
6,-1,1647,574,61,130,1,1,1
6,-1,1466,518,30,80,1,1,1
6,-1,66,734,42,105,1,1,1
6,-1,153,590,46,154,1,1,1
6,-1,242,598,46,148,1,1,0.78723
6,-1,232,510,19,297,0,10,1
6,-1,498,556,34,93,1,1,1
6,-1,540,552,31,95,1,1,1
6,-1,652,537,26,69,1,1,0.82804
6,-1,635,542,21,64,1,1,0.77273
6,-1,681,532,22,57,1,1,0.47826
6,-1,961,561,84,65,0,3,1
6,-1,1090,546,115,117,0,3,1
6,-1,1079,505,11,25,1,1,0.96154
6,-1,624,529,16,70,1,1,0.71168
6,-1,1192,499,14,35,1,1,0.86111
6,-1,989,508,29,24,0,3,1
6,-1,797,514,16,45,1,1,0.76471
6,-1,831,520,16,42,1,1,1
6,-1,779,515,16,48,1,1,0.5006
6,-1,1461,503,20,42,1,1,0.50388
6,-1,1115,543,97,82,0,3,0.10499
6,-1,1075,530,150,54,0,3,0.387
6,-1,1031,495,26,17,0,3,1
6,-1,916,488,40,44,0,3,1
6,-1,777,538,17,32,0,10,1
6,-1,673,522,14,80,0,10,0.67407
6,-1,699,524,15,85,0,10,1
6,-1,810,506,10,56,0,10,1
7,-1,1396,492,39,30,0,11,1
7,-1,1392,524,34,100,1,1,0.65714
7,-1,1413,481,11,157,0,10,0.8038
7,-1,1504,522,36,81,1,1,1
7,-1,1559,572,54,122,1,1,1
7,-1,1656,574,60,124,1,1,1
7,-1,1466,510,31,80,1,1,1
7,-1,50,740,45,106,1,1,1
7,-1,141,585,46,154,1,1,1
7,-1,232,593,45,157,1,1,0.76087
7,-1,223,517,19,297,0,10,1
7,-1,501,547,34,93,1,1,1
7,-1,538,553,31,95,1,1,1
7,-1,650,529,25,70,1,1,1
7,-1,635,533,22,65,1,1,0.65217
7,-1,681,524,21,59,1,1,0.59091
7,-1,962,554,85,66,0,3,1
7,-1,1088,548,117,109,0,3,1
7,-1,1079,495,12,26,1,1,1
7,-1,623,522,15,71,1,1,0.78819
7,-1,1194,490,14,35,1,1,0.88889
7,-1,988,498,30,24,0,3,1
7,-1,795,505,16,45,1,1,0.88491
7,-1,833,512,16,42,1,1,1
7,-1,776,506,16,47,1,1,0.56863
7,-1,1461,498,22,43,1,1,0.43083
7,-1,1114,537,98,83,0,3,0.1924
7,-1,1059,522,151,54,0,3,0.44569
7,-1,1031,487,27,17,0,3,1
7,-1,917,478,40,45,0,3,1
7,-1,777,532,17,32,0,10,1
7,-1,672,515,14,80,0,10,0.77942
7,-1,700,514,12,84,0,10,1
7,-1,810,506,10,56,0,10,1
8,-1,1399,494,39,30,0,11,1
8,-1,1394,530,34,100,1,1,0.65714
8,-1,1416,486,11,158,0,10,0.80503
8,-1,1506,530,38,80,1,1,1
8,-1,1567,580,55,125,1,1,1
8,-1,1663,581,61,132,1,1,1
8,-1,1469,515,31,81,1,1,1
8,-1,35,747,48,107,1,1,1
8,-1,135,597,46,154,1,1,1
8,-1,222,602,45,157,1,1,0.73913
8,-1,214,524,19,297,0,10,1
8,-1,495,555,34,93,1,1,1
8,-1,537,555,31,95,1,1,1
8,-1,650,536,25,71,1,1,1
8,-1,634,538,22,66,1,1,0.69565
8,-1,680,530,22,64,1,1,0.52174
8,-1,962,562,85,66,0,3,1
8,-1,1090,552,117,109,0,3,1
8,-1,1079,502,13,27,1,1,0.92857
8,-1,622,529,15,71,1,1,0.78125
8,-1,1193,500,14,35,1,1,0.95556
8,-1,988,504,29,24,0,3,1
8,-1,795,513,16,45,1,1,0.85678
8,-1,831,519,16,43,1,1,1
8,-1,776,514,17,48,1,1,0.56463
8,-1,1461,506,22,42,1,1,0.48433
8,-1,1117,548,98,84,0,3,0.12406
8,-1,1044,528,151,50,0,3,0.58127
8,-1,1032,494,27,17,0,3,1
8,-1,918,486,41,45,0,3,1
8,-1,778,539,17,32,0,10,1
8,-1,672,523,14,80,0,10,0.77613
8,-1,699,518,12,84,0,10,1
8,-1,810,506,10,57,0,10,1
9,-1,1403,495,39,30,0,11,1
9,-1,1397,536,34,100,1,1,0.65714
9,-1,1419,491,11,159,0,10,0.80625
9,-1,1512,536,34,81,1,1,1
9,-1,1575,589,56,127,1,1,1
9,-1,1666,588,64,126,1,1,1
9,-1,1473,521,30,82,1,1,1
9,-1,17,746,48,107,1,1,1
9,-1,122,594,46,154,1,1,1
9,-1,214,602,45,157,1,1,0.80435
9,-1,203,521,19,297,0,10,1
9,-1,492,552,34,93,1,1,1
9,-1,535,552,31,95,1,1,1
9,-1,649,534,25,72,1,1,1
9,-1,633,539,22,65,1,1,0.69565
9,-1,679,527,23,64,1,1,0.45833
9,-1,961,563,86,67,0,3,1
9,-1,1092,557,118,109,0,3,1
9,-1,1078,501,14,28,1,1,0.96552
9,-1,622,527,15,71,1,1,0.73958
9,-1,1195,500,14,35,1,1,1
9,-1,990,506,29,25,0,3,1
9,-1,1285,503,15,45,1,1,1
9,-1,795,512,16,45,1,1,0.88235
9,-1,830,519,16,43,1,1,1
9,-1,776,513,16,48,1,1,0.55822
9,-1,1462,507,24,43,1,1,0.61818
9,-1,1118,551,98,85,0,3,0.12615
9,-1,1031,529,153,52,0,3,0.62632
9,-1,1035,496,27,15,0,3,1
9,-1,919,486,40,45,0,3,1
9,-1,777,539,17,32,0,10,1
9,-1,672,518,13,84,0,10,0.82605
9,-1,697,518,12,84,0,10,1
9,-1,810,507,10,57,0,10,1
10,-1,1406,496,40,31,0,11,1
10,-1,1399,546,33,95,1,1,0.67647
10,-1,1422,496,11,161,0,10,0.80247
10,-1,1512,548,38,79,1,1,1
10,-1,1581,602,52,127,1,1,1
10,-1,1669,600,69,132,1,1,1
10,-1,1477,532,31,84,1,1,1
10,-1,-1,732,48,107,1,1,0.95918
10,-1,108,579,47,158,1,1,1
10,-1,201,593,49,156,1,1,0.78
10,-1,192,518,19,297,0,10,1
10,-1,489,546,34,93,1,1,1
10,-1,533,550,31,95,1,1,1
10,-1,646,530,25,73,1,1,0.72557
10,-1,631,538,22,66,1,1,1
10,-1,679,525,23,64,1,1,0.54167
10,-1,960,564,87,68,0,3,1
10,-1,1094,562,119,109,0,3,1
10,-1,1079,507,13,27,1,1,1
10,-1,619,522,15,73,1,1,0.80405
10,-1,1197,506,14,35,1,1,1
10,-1,992,509,29,25,0,3,1
10,-1,1285,512,14,45,1,1,1
10,-1,795,511,16,45,1,1,0.88235
10,-1,830,519,16,43,1,1,1
10,-1,776,512,16,48,1,1,0.53061
10,-1,1461,519,25,42,1,1,0.73166
10,-1,1119,555,99,85,0,3,0.12733
10,-1,1015,535,154,49,0,3,0.63897
10,-1,1510,550,119,46,0,3,0.675
10,-1,1037,501,26,14,0,3,1
10,-1,920,487,40,45,0,3,1
10,-1,776,538,17,32,0,10,1
10,-1,669,518,13,83,0,10,0.81633
10,-1,696,519,12,84,0,10,1
10,-1,810,507,10,57,0,10,1
11,-1,1410,498,40,31,0,11,1
11,-1,1401,543,33,96,1,1,0.70588
11,-1,1425,494,11,162,0,10,0.80368
11,-1,1517,534,34,79,1,1,1
11,-1,1590,583,55,132,1,1,1
11,-1,1677,585,67,135,1,1,1
11,-1,1479,519,28,85,1,1,1
11,-1,-7,757,48,107,1,1,0.83673
11,-1,99,586,48,162,1,1,1
11,-1,188,608,57,155,1,1,0.7069
11,-1,185,536,19,297,0,10,1
11,-1,489,555,34,93,1,1,1
11,-1,532,553,31,95,1,1,1
11,-1,645,533,25,70,1,1,0.67281
11,-1,629,538,22,66,1,1,1
11,-1,675,526,27,70,1,1,0.46429
11,-1,959,560,88,69,0,3,1
11,-1,1094,561,120,110,0,3,1
11,-1,1077,500,13,28,1,1,0.89655
11,-1,617,528,15,73,1,1,0.78378
11,-1,1196,498,13,37,1,1,1
11,-1,988,505,29,24,0,3,0.89867
11,-1,1288,499,15,43,1,1,1
11,-1,794,510,16,45,1,1,0.94118
11,-1,830,519,16,44,1,1,1
11,-1,776,511,16,48,1,1,0.57143
11,-1,1460,507,28,45,1,1,0.74513
11,-1,1121,549,99,86,0,3,0.18966
11,-1,999,526,157,56,0,3,0.673
11,-1,1500,541,125,48,0,3,0.61791
11,-1,1035,494,26,15,0,3,1
11,-1,916,485,41,44,0,3,1
11,-1,775,539,17,32,0,10,1
11,-1,669,518,12,86,0,10,1
11,-1,695,520,12,84,0,10,1
11,-1,810,507,10,58,0,10,1
12,-1,1413,497,40,31,0,11,1
12,-1,1403,540,34,97,1,1,0.71429
12,-1,1428,492,11,164,0,10,0.80606
12,-1,1519,539,36,78,1,1,1
12,-1,1594,589,55,133,1,1,1
12,-1,1686,588,66,136,1,1,1
12,-1,1480,522,28,84,1,1,1
12,-1,91,594,49,166,1,1,1
12,-1,172,607,63,154,1,1,0.6875
12,-1,174,532,19,297,0,10,1
12,-1,488,556,34,93,1,1,1
12,-1,531,557,31,95,1,1,1
12,-1,644,536,26,68,1,1,0.63714
12,-1,628,538,22,67,1,1,1
12,-1,674,530,28,70,1,1,0.41379
12,-1,959,557,88,69,0,3,1
12,-1,1095,560,120,111,0,3,1
12,-1,1074,505,11,25,1,1,0.92308
12,-1,615,528,15,73,1,1,0.83784
12,-1,1197,501,13,37,1,1,1
12,-1,988,503,29,24,0,3,1
12,-1,1288,507,15,43,1,1,1
12,-1,795,515,16,45,1,1,1
12,-1,831,522,16,44,1,1,1
12,-1,775,515,16,49,1,1,0.5
12,-1,1461,511,26,44,1,1,0.77613
12,-1,1122,555,100,87,0,3,0.12219
12,-1,980,529,157,56,0,3,0.64801
12,-1,1491,532,131,51,0,3,0.62107
12,-1,1037,499,27,15,0,3,1
12,-1,917,488,41,44,0,3,1
12,-1,775,540,17,32,0,10,1
12,-1,668,520,12,86,0,10,1
12,-1,693,519,11,88,0,10,1
13,-1,1416,497,40,31,0,11,1
13,-1,1405,537,35,98,1,1,0.72222
13,-1,1431,490,11,166,0,10,0.80838
13,-1,1523,536,38,79,1,1,1
13,-1,1604,592,56,135,1,1,1
13,-1,1695,591,65,138,1,1,1
13,-1,1486,519,26,84,1,1,1
13,-1,74,570,50,170,1,1,1
13,-1,161,590,62,157,1,1,0.68254
13,-1,164,528,19,297,0,10,1
13,-1,486,541,34,93,1,1,1
13,-1,530,545,31,95,1,1,1
13,-1,646,524,26,68,1,1,0.66989
13,-1,626,526,22,67,1,1,1
13,-1,674,518,27,69,1,1,0.5
13,-1,959,554,88,69,0,3,1
13,-1,1096,559,121,113,0,3,1
13,-1,1548,510,13,35,1,1,0.47222
13,-1,1073,494,16,29,1,1,0.93333
13,-1,616,515,15,73,1,1,0.68074
13,-1,1199,493,13,38,1,1,1
13,-1,989,501,29,24,0,3,0.84
13,-1,1292,499,15,43,1,1,1
13,-1,793,502,20,44,1,1,1
13,-1,831,510,16,44,1,1,1
13,-1,774,506,17,47,1,1,0.46875
13,-1,1465,506,25,44,1,1,0.7812
13,-1,1122,544,102,87,0,3,0.22683
13,-1,966,522,157,56,0,3,0.70686
13,-1,1482,527,137,54,0,3,0.56798
13,-1,1036,490,27,15,0,3,1
13,-1,920,478,40,43,0,3,1
13,-1,775,527,17,32,0,10,1
13,-1,667,504,11,91,0,10,1
13,-1,693,508,11,87,0,10,1
14,-1,1419,497,40,31,0,11,1
14,-1,1408,535,35,98,1,1,0.72222
14,-1,1434,489,11,167,0,10,0.80952
14,-1,1525,533,44,80,1,1,1
14,-1,1610,583,55,138,1,1,1
14,-1,1703,583,62,140,1,1,1
14,-1,1488,516,28,81,1,1,1
14,-1,60,593,51,162,1,1,1
14,-1,154,606,62,157,1,1,0.68254
14,-1,154,533,19,297,0,10,1
14,-1,482,549,34,93,1,1,1
14,-1,524,554,31,95,1,1,1
14,-1,642,531,27,72,1,1,0.85714
14,-1,623,532,22,62,1,1,0.47826
14,-1,673,523,27,69,1,1,0.42857
14,-1,959,554,89,70,0,3,1
14,-1,1097,558,121,114,0,3,1
14,-1,1548,506,11,37,1,1,0.34211
14,-1,1072,494,15,31,1,1,0.875
14,-1,615,523,15,73,1,1,1
14,-1,1197,495,15,37,1,1,1
14,-1,990,500,29,24,0,3,0.88
14,-1,1292,498,15,43,1,1,1
14,-1,792,506,20,44,1,1,1
14,-1,831,514,16,44,1,1,1
14,-1,773,506,17,47,1,1,0.5625
14,-1,1465,503,24,44,1,1,0.50489
14,-1,1122,544,103,88,0,3,0.21402
14,-1,951,522,158,55,0,3,0.72821
14,-1,1471,519,143,59,0,3,0.55903
14,-1,1037,490,27,15,0,3,1
14,-1,918,482,40,42,0,3,0.98639
14,-1,773,533,17,32,0,10,1
14,-1,666,512,11,91,0,10,0.73551
14,-1,690,513,11,87,0,10,1
15,-1,1422,497,40,31,0,11,1
15,-1,1410,535,36,99,1,1,0.72973
15,-1,1437,487,11,169,0,10,0.81176
15,-1,1529,535,43,81,1,1,1
15,-1,1618,585,55,140,1,1,1
15,-1,1714,585,61,142,1,1,1
15,-1,1491,519,28,81,1,1,1
15,-1,43,588,55,172,1,1,1
15,-1,140,603,62,157,1,1,0.68254
15,-1,144,539,19,297,0,10,1
15,-1,481,549,34,93,1,1,1
15,-1,522,554,33,94,1,1,1
15,-1,641,529,27,72,1,1,0.85714
15,-1,621,532,23,63,1,1,0.83333
15,-1,673,522,27,69,1,1,0.46429
15,-1,960,555,90,71,0,3,1
15,-1,1097,558,123,115,0,3,1
15,-1,1551,506,11,37,1,1,0.34211
15,-1,1075,492,15,31,1,1,0.9375
15,-1,615,521,14,72,1,1,0.49041
15,-1,639,518,20,68,1,1,0.16356
15,-1,1200,494,15,37,1,1,1
15,-1,990,499,29,24,0,3,0.92
15,-1,1293,498,15,43,1,1,1
15,-1,793,506,19,44,1,1,1
15,-1,831,514,16,44,1,1,1
15,-1,773,507,17,47,1,1,0.54745
15,-1,1467,504,23,44,1,1,0.33333
15,-1,1122,544,105,89,0,3,0.21132
15,-1,936,522,160,55,0,3,0.76786
15,-1,1466,519,150,58,0,3,0.59558
15,-1,1038,490,28,16,0,3,1
15,-1,919,481,40,42,0,3,0.97277
15,-1,774,532,17,32,0,10,1
15,-1,665,512,11,91,0,10,1
15,-1,690,512,11,87,0,10,1
16,-1,1426,497,39,31,0,11,1
16,-1,1413,535,36,100,1,1,0.75676
16,-1,1441,485,10,170,0,10,0.81287
16,-1,1534,538,42,81,1,1,1
16,-1,1627,588,55,141,1,1,1
16,-1,1720,587,60,145,1,1,1
16,-1,1494,523,28,81,1,1,1
16,-1,27,584,59,181,1,1,1
16,-1,131,601,61,164,1,1,0.67742
16,-1,134,543,19,297,0,10,1
16,-1,480,549,34,93,1,1,1
16,-1,520,554,35,94,1,1,1
16,-1,641,527,27,72,1,1,0.85714
16,-1,620,532,23,65,1,1,0.875
16,-1,673,522,27,68,1,1,0.46429
16,-1,960,556,90,71,0,3,1
16,-1,1098,557,123,116,0,3,1
16,-1,1564,511,22,40,1,1,0.34146
16,-1,1551,509,11,37,1,1,0.42105
16,-1,1073,493,15,31,1,1,0.95898
16,-1,612,521,17,71,1,1,0.52932
16,-1,637,519,20,68,1,1,0.12974
16,-1,1200,494,15,37,1,1,1
16,-1,991,499,29,24,0,3,0.92
16,-1,1294,497,15,44,1,1,1
16,-1,794,504,19,45,1,1,1
16,-1,830,514,16,44,1,1,1
16,-1,772,507,17,47,1,1,0.54745
16,-1,1469,505,22,44,1,1,0.44444
16,-1,1122,544,106,90,0,3,0.19893
16,-1,919,522,160,55,0,3,0.77795
16,-1,1456,525,155,54,0,3,0.59895
16,-1,1039,490,28,16,0,3,1
16,-1,920,480,41,42,0,3,0.97674
16,-1,773,532,17,32,0,10,1
16,-1,665,512,11,91,0,10,1
16,-1,690,512,11,87,0,10,1
17,-1,1429,496,39,31,0,11,1
17,-1,1416,535,37,101,1,1,0.73684
17,-1,1444,483,10,172,0,10,0.81503
17,-1,1538,538,41,81,1,1,1
17,-1,1635,588,55,142,1,1,1
17,-1,1728,588,60,144,1,1,1
17,-1,1494,520,28,81,1,1,1
17,-1,10,592,65,178,1,1,1
17,-1,120,605,61,164,1,1,0.67742
17,-1,124,548,19,297,0,10,1
17,-1,479,550,34,93,1,1,1
17,-1,519,554,36,94,1,1,1
17,-1,640,531,27,73,1,1,1
17,-1,619,532,23,67,1,1,0.875
17,-1,673,521,27,69,1,1,0.53571
17,-1,960,557,91,71,0,3,1
17,-1,1099,556,124,118,0,3,1
17,-1,1561,507,20,41,1,1,0.40476
17,-1,1552,507,10,37,1,1,0.36603
17,-1,1073,493,15,30,1,1,1
17,-1,610,524,17,71,1,1,0.55556
17,-1,635,521,20,68,1,1,0.14838
17,-1,1201,494,15,37,1,1,1
17,-1,992,499,29,24,0,3,0.92
17,-1,1295,497,14,44,1,1,1
17,-1,793,504,19,45,1,1,1
17,-1,830,514,16,44,1,1,1
17,-1,772,508,17,47,1,1,0.52778
17,-1,1470,503,21,44,1,1,0.46667
17,-1,1122,544,108,91,0,3,0.18628
17,-1,903,522,159,56,0,3,0.77807
17,-1,1446,524,162,55,0,3,0.56748
17,-1,1041,491,27,16,0,3,1
17,-1,920,482,41,43,0,3,0.90909
17,-1,773,532,17,32,0,10,1
17,-1,662,512,11,91,0,10,0.60326
17,-1,688,515,11,87,0,10,1
18,-1,1432,496,39,31,0,11,1
18,-1,1419,536,37,101,1,1,0.73684
18,-1,1447,482,10,173,0,10,0.81609
18,-1,1542,538,40,81,1,1,1
18,-1,1643,588,55,143,1,1,1
18,-1,1736,590,60,143,1,1,1
18,-1,1500,519,31,82,1,1,1
18,-1,-1,595,65,178,1,1,0.9697
18,-1,107,605,60,170,1,1,0.67213
18,-1,112,552,19,297,0,10,1
18,-1,476,549,34,94,1,1,1
18,-1,517,554,38,94,1,1,1
18,-1,639,531,27,73,1,1,1
18,-1,618,532,23,69,1,1,0.875
18,-1,673,521,27,68,1,1,0.57143
18,-1,960,558,91,72,0,3,1
18,-1,1100,555,124,119,0,3,1
18,-1,1562,506,19,44,1,1,0.4
18,-1,1330,506,18,49,1,1,0.47368
18,-1,1551,506,15,40,1,1,0.30183
18,-1,1074,493,15,30,1,1,1
18,-1,610,523,16,73,1,1,0.53498
18,-1,635,521,20,68,1,1,0.14769
18,-1,1202,494,15,37,1,1,1
18,-1,993,499,29,24,0,3,0.96
18,-1,1296,496,14,45,1,1,1
18,-1,793,505,18,45,1,1,1
18,-1,830,514,16,45,1,1,1
18,-1,772,509,17,47,1,1,0.47917
18,-1,1472,503,20,44,1,1,0.46667
18,-1,1122,544,109,92,0,3,0.17439
18,-1,887,523,158,56,0,3,0.79124
18,-1,1437,524,169,55,0,3,0.50987
18,-1,1042,491,28,16,0,3,1
18,-1,920,481,41,43,0,3,0.95455
18,-1,1339,398,13,188,0,10,1
18,-1,772,532,17,32,0,10,1
18,-1,660,512,11,91,0,10,0.53714
18,-1,687,515,11,87,0,10,1
19,-1,1435,496,39,31,0,11,1
19,-1,1422,536,38,102,1,1,0.71795
19,-1,1450,480,10,175,0,10,0.81818
19,-1,1546,538,39,82,1,1,1
19,-1,1652,588,55,145,1,1,1
19,-1,1744,591,60,143,1,1,1
19,-1,1503,519,31,82,1,1,1
19,-1,-12,598,65,178,1,1,0.80303
19,-1,97,607,60,170,1,1,0.67213
19,-1,101,557,19,297,0,10,1
19,-1,473,548,35,95,1,1,1
19,-1,516,554,39,94,1,1,1
19,-1,637,532,27,73,1,1,1
19,-1,617,532,23,71,1,1,0.83333
19,-1,673,521,28,68,1,1,0.58621
19,-1,960,559,92,72,0,3,1
19,-1,1101,555,125,120,0,3,1
19,-1,1563,506,19,46,1,1,0.3617
19,-1,1330,506,19,49,1,1,0.55
19,-1,1552,506,14,40,1,1,0.30407
19,-1,1071,493,16,30,1,1,1
19,-1,609,523,13,71,1,1,0.625
19,-1,635,525,16,67,1,1,0.10294
19,-1,1203,493,15,37,1,1,1
19,-1,994,499,29,24,0,3,0.96
19,-1,1297,496,14,45,1,1,1
19,-1,792,506,18,45,1,1,1
19,-1,829,514,16,45,1,1,1
19,-1,771,509,17,47,1,1,0.5081
19,-1,1473,504,18,41,1,1,0.40476
19,-1,1122,545,111,92,0,3,0.16331
19,-1,871,523,157,57,0,3,0.83435
19,-1,1428,523,176,56,0,3,0.48023
19,-1,1044,490,28,16,0,3,0.9432
19,-1,921,480,41,43,0,3,0.97727
19,-1,1341,398,13,188,0,10,1
19,-1,772,532,17,32,0,10,1
19,-1,659,512,11,91,0,10,0.6087
19,-1,687,515,11,87,0,10,1
20,-1,1438,496,39,31,0,11,1
20,-1,1425,536,38,103,1,1,0.71795
20,-1,1453,478,10,177,0,10,0.82022
